,x,y,topic
4330,8.561513,1.2850876,7
4331,18.758865,-6.69668,2
4332,11.718608,7.3021455,36
4333,6.485284,4.3144555,108
4334,6.2325606,27.470814,0
4335,5.4479036,3.8798432,30
4336,8.643576,1.2073487,7
4337,-0.43177202,3.8004155,58
4338,9.135989,5.762059,97
4339,6.4899654,4.3000054,108
4340,6.5054398,4.3026843,108
4341,-0.031296205,2.540015,33
4342,16.163757,-14.727701,4
4343,6.2953296,27.356459,0
4344,9.520746,3.1580553,56
4345,-0.4310226,3.7991772,58
4346,11.693402,-0.28876874,-1
4347,10.592726,8.619492,19
4348,11.006395,2.0539253,-1
4349,6.3624597,27.413221,0
4350,12.335843,6.61257,137
4351,16.196356,-14.718321,4
4352,12.09563,7.789648,69
4353,6.2153273,4.820738,-1
4354,6.987774,5.791074,-1
4355,6.1621237,3.2953439,89
4356,10.395374,0.5272129,83
4357,11.839282,-0.9930597,48
4358,6.295436,27.464962,0
4359,9.373629,3.4261713,56
4360,10.258804,3.4353788,63
4361,6.2059712,27.260258,0
4362,6.1855917,27.378431,0
4363,-0.6056422,16.966131,11
4364,18.621302,-6.6520247,2
4365,6.25143,27.33713,0
4366,1.4689026,16.304228,118
4367,11.404799,-0.4863162,-1
4368,12.126961,1.1675055,87
4369,-7.6935754,2.3797457,5
4370,18.773968,-6.744755,2
4371,12.537587,0.5800916,46
4372,10.591918,8.619534,19
4373,6.2091584,27.31635,0
4374,12.776344,2.3117971,21
4375,6.2577186,27.300182,0
4376,3.0355716,0.6945261,34
4377,-0.67772675,17.004362,11
4378,6.946924,6.871627,27
4379,13.877655,1.0649887,12
4380,26.850895,10.221219,1
4381,-7.709409,2.3758848,5
4382,-4.0887384,7.3032517,14
4383,6.3259,27.428593,0
4384,11.957793,0.4423015,-1
4385,12.969243,-0.6936851,72
4386,26.974268,10.325714,1
4387,5.8787146,4.2075567,24
4388,6.193557,27.484499,0
4389,7.39604,4.172822,-1
4390,26.822973,10.173428,1
4391,12.099102,-0.027554914,18
4392,7.167565,3.0480042,-1
4393,11.399734,1.5338023,-1
4394,-7.713377,2.338842,5
4395,26.781796,10.432035,1
4396,7.1450133,3.5112696,53
4397,12.010084,7.6590652,-1
4398,9.87484,-2.649393,23
4399,-4.0853133,7.329984,14
4400,8.098736,5.394826,8
4401,-9.845738,9.931379,31
4402,-0.024158444,2.5611584,33
4403,6.4983573,27.45004,0
4404,26.762966,10.496819,1
4405,11.348544,-2.8361573,10
4406,6.425071,27.301294,0
4407,6.3934684,27.311201,0
4408,6.990472,4.718631,77
4409,6.398373,27.462471,0
4410,5.268148,0.736214,66
4411,-0.051568512,3.242712,76
4412,11.391332,0.45532367,128
4413,5.268534,0.7359676,66
4414,8.1120405,5.5168734,8
4415,6.2925806,27.503298,0
4416,5.268677,0.7363935,66
4417,-9.845737,9.931349,31
4418,26.941046,10.525449,1
4419,5.2680225,0.7356945,66
4420,-0.05987573,3.259709,76
4421,10.287061,2.6685758,-1
4422,5.267558,0.7351093,66
4423,6.3398323,27.406826,0
4424,6.3165956,27.307493,0
4425,5.276462,0.74406826,66
4426,8.912748,-1.061808,122
4427,6.328259,27.39669,0
4428,27.023985,10.555225,1
4429,6.347152,27.395266,0
4430,6.332773,27.440552,0
4431,-4.575835,-8.439476,35
4432,27.049707,10.46717,1
4433,26.971603,10.153149,1
4434,-7.7637196,2.3493774,5
4435,26.986158,10.389491,1
4436,8.552407,1.32596,7
4437,12.0251,7.755829,69
4438,8.191252,4.9999123,-1
4439,8.090644,5.043513,-1
4440,8.412981,4.9827094,-1
4441,0.27862254,2.6834524,-1
4442,-0.6009507,16.977407,11
4443,13.022587,-0.6044651,72
4444,12.320399,0.9866275,-1
4445,12.308529,6.668598,114
4446,8.589613,1.2444031,7
4447,6.1636143,27.282425,0
4448,6.3209844,27.494244,0
4449,-7.7061963,2.4398272,5
4450,-0.6519058,17.007515,11
4451,6.094605,6.8630137,41
4452,6.319603,27.374664,0
4453,11.8412075,-0.9846615,48
4454,26.844152,10.481405,1
4455,-4.0218225,7.285256,14
4456,6.2932134,27.290182,0
4457,26.87922,10.416672,1
4458,27.015926,10.275257,1
4459,27.04125,10.181857,1
4460,3.0923662,0.70694125,-1
4461,-7.7318454,2.4146566,5
4462,27.032616,10.211601,1
4463,12.033113,7.7163224,-1
4464,9.315858,5.910666,-1
4465,5.0498347,4.020132,30
4466,10.367553,-2.6626883,42
4467,27.095512,10.533643,1
4468,6.313033,27.337269,0
4469,-4.0214,7.286631,14
4470,1.2579129,5.7274075,70
4471,8.596489,5.180929,-1
4472,6.207349,27.41691,0
4473,11.326263,-2.8418972,58
4474,6.101532,27.52024,0
4475,18.795074,-6.7592936,2
4476,16.151476,-14.729761,4
4477,26.819618,10.409202,1
4478,6.1993504,27.455103,0
4479,6.271636,27.355429,0
4480,16.161327,-14.735495,4
4481,6.334232,27.288246,0
4482,-7.7528963,2.413366,5
4483,13.903795,1.0632418,12
4484,-0.6222773,17.011581,11
4485,16.14286,-14.719502,4
4486,6.4774466,27.330051,0
4487,9.711768,0.33752334,9
4488,26.891962,10.566715,1
4489,16.198452,-14.775553,4
4490,6.30866,27.5101,0
4491,11.601996,0.03153995,-1
4492,6.386881,27.331446,0
4493,8.806576,1.0496061,7
4494,6.3281794,27.388899,0
4495,-4.0709915,7.3211083,14
4496,6.3340836,27.369392,0
4497,6.263734,27.44545,0
4498,12.328653,7.1159596,99
4499,10.496808,0.62970513,-1
4500,10.502748,0.6328778,-1
4501,12.344487,7.121371,99
4502,11.456009,-0.53068405,-1
4503,26.848167,10.203247,1
4504,9.07875,10.873295,-1
4505,12.200993,6.791237,114
4506,6.363733,27.247982,0
4507,12.34486,7.290697,51
4508,8.590746,1.3109796,7
4509,3.1857398,7.227842,107
4510,5.608106,5.568516,38
4511,7.279102,5.6837397,-1
4512,26.778,10.50468,1
4513,15.709287,2.111936,89
4514,8.570543,4.882221,95
4515,26.802443,10.391102,1
4516,6.2130113,27.358267,0
4517,6.306138,27.30156,0
4518,5.631492,4.842867,125
4519,26.915552,10.289687,1
4520,6.3473682,27.372356,0
4521,9.09603,10.855935,88
4522,6.9104295,3.0179355,17
4523,6.273979,27.378342,0
4524,0.10340776,2.97108,-1
4525,5.99907,3.2661238,28
4526,-0.059697933,3.247611,76
4527,6.904338,4.6988535,77
4528,9.25217,5.904727,144
4529,5.5824523,5.5750995,38
4530,22.744234,3.7119846,3
4531,6.806175,11.789908,79
4532,7.0032797,2.835182,17
4533,5.70818,5.999799,81
4534,27.216698,10.466821,1
4535,13.597778,-0.43691295,44
4536,5.680661,5.966634,81
4537,5.3916097,5.7136817,38
4538,26.885355,10.465132,1
4539,5.9585547,5.648193,81
4540,5.8936315,4.1918516,24
4541,6.4450164,27.344482,0
4542,12.433813,1.4825544,-1
4543,8.05574,5.485297,8
4544,8.267338,4.902385,84
4545,13.844295,0.23389329,-1
4546,8.534988,1.4060073,7
4547,8.026854,5.7400208,8
4548,7.5954337,5.1774807,123
4549,5.4314466,3.8784294,30
4550,6.910227,5.8862853,-1
4551,26.97418,10.128469,1
4552,6.7856035,3.156319,-1
4553,12.3132715,7.1271877,99
4554,12.412937,1.4994895,-1
4555,13.8458805,0.23437324,-1
4556,6.3543625,5.55886,15
4557,5.377851,5.7131534,38
4558,6.2549305,27.477345,0
4559,7.890653,5.58629,8
4560,0.07998743,1.4024731,-1
4561,6.2143574,27.541756,0
4562,5.67298,4.84005,-1
4563,6.396136,5.604495,15
4564,7.621891,6.1571355,43
4565,27.105345,10.436703,1
4566,8.575355,1.3009576,7
4567,5.854846,4.2016907,24
4568,6.613726,5.689143,15
4569,8.020151,5.5433507,-1
4570,7.7897673,6.2742715,-1
4571,9.427785,0.09706193,-1
4572,6.337197,5.525354,15
4573,10.919148,-2.160824,-1
4574,7.3245454,5.147549,-1
4575,8.409428,-0.66669834,16
4576,5.8783555,5.6626945,81
4577,26.96288,10.488618,1
4578,6.320994,5.5126214,15
4579,8.39146,-0.6670338,16
4580,6.0134,6.914345,41
4581,7.7252836,6.241353,43
4582,12.801642,2.3990214,-1
4583,11.901489,-0.2852791,-1
4584,5.29631,4.0682282,30
4585,8.02136,5.7116356,8
4586,7.971553,5.666119,8
4587,26.913702,10.102845,1
4588,2.9620235,0.59309727,34
4589,7.7924356,3.4250162,134
4590,6.3386946,27.44247,0
4591,5.8790708,5.6591005,81
4592,7.791501,3.4253352,134
4593,11.651877,7.2726254,36
4594,7.1528087,3.0054364,-1
4595,6.1287656,6.8359995,41
4596,6.5838256,5.507752,81
4597,18.772358,-6.7103605,2
4598,10.525417,8.569502,19
4599,7.3400087,5.5855837,131
4600,10.530292,8.573935,19
4601,7.3419886,5.588774,131
4602,7.6628,6.089341,43
4603,12.296039,7.132786,99
4604,7.779313,5.2785187,123
4605,8.088426,5.796202,8
4606,6.9737897,6.86003,27
4607,6.506874,5.44033,15
4608,0.50464463,-7.8625073,6
4609,5.3885756,5.7215595,38
4610,18.775124,-6.7581267,2
4611,6.9165015,4.7037764,77
4612,6.1179442,27.39448,0
4613,7.959971,5.2697186,123
4614,3.1861525,7.227565,107
4615,5.0943966,4.0106096,30
4616,8.3421545,5.008954,-1
4617,7.2776933,6.382632,112
4618,6.4228816,4.657459,-1
4619,5.6014752,5.5761876,38
4620,5.079706,3.4563675,134
4621,6.363031,27.403727,0
4622,5.080261,3.4455848,134
4623,16.250532,-14.822014,4
4624,6.360958,5.5364013,15
4625,6.139002,6.4473825,54
4626,7.2341437,6.366697,112
4627,-0.621108,16.995247,11
4628,5.14954,3.9789765,30
4629,6.9191694,5.897058,-1
4630,5.299506,4.0971274,-1
4631,13.994522,0.8495874,104
4632,6.3241034,27.40501,0
4633,7.4150043,3.5515194,145
4634,12.397137,7.3117137,51
4635,16.202162,-14.782891,4
4636,8.837752,0.65916276,7
4637,7.3905087,6.501705,-1
4638,9.165851,5.793275,97
4639,7.280874,6.357459,112
4640,6.4400015,27.311243,0
4641,26.739841,10.205511,1
4642,16.145172,-14.74148,4
4643,-7.746816,2.4544477,5
4644,12.43506,14.395585,101
4645,12.435075,14.39557,101
4646,12.435049,14.395528,101
4647,16.182991,-14.757894,4
4648,12.43505,14.395521,101
4649,12.210351,-0.10293423,-1
4650,11.613866,0.056533065,-1
4651,6.4355597,27.325409,0
4652,12.435042,14.395542,101
4653,-7.730425,2.4376009,5
4654,6.3065095,27.364792,0
4655,6.9945693,6.751065,27
4656,16.193602,-14.780189,4
4657,12.360686,7.263011,51
4658,7.2629633,6.3906736,112
4659,7.662809,6.6842413,-1
4660,18.73587,-6.737325,2
4661,10.882179,-3.036678,10
4662,6.370172,5.5944123,15
4663,6.3239117,27.24391,0
4664,5.7200575,4.2206597,24
4665,11.59394,0.05139139,-1
4666,16.221687,-14.80088,4
4667,7.686727,6.006075,-1
4668,11.454491,-2.8139548,102
4669,14.037474,0.19694617,2
4670,14.293189,-0.27685267,136
4671,16.186846,-14.761131,4
4672,10.406123,-2.4552789,23
4673,18.72092,-6.723115,2
4674,26.848627,10.299331,1
4675,11.392842,0.37122202,-1
4676,9.143294,5.777735,97
4677,8.118768,3.4600868,91
4678,-4.0716724,7.3188643,14
4679,11.764503,7.2021837,-1
4680,0.6522937,2.2518654,67
4681,16.210976,-14.772992,4
4682,6.3270364,27.328598,0
4683,6.3785996,27.379913,0
4684,5.6404433,4.845787,125
4685,7.647014,6.153943,43
4686,16.1592,-14.7353,4
4687,13.02117,-0.59520966,72
4688,12.137307,7.902649,69
4689,-4.073209,7.318889,14
4690,12.74262,-0.23413503,94
4691,26.94773,10.250745,1
4692,3.1862736,7.227475,107
4693,-7.671028,2.4145777,5
4694,7.2084956,5.8313403,60
4695,27.229446,10.331705,1
4696,7.468818,2.1982646,90
4697,27.010489,10.602577,1
4698,5.303694,4.100565,-1
4699,9.201733,5.871838,144
4700,-0.6745903,16.995375,11
4701,27.16331,10.583952,1
4702,1.4689112,16.30421,118
4703,11.78888,7.755611,-1
4704,27.072712,10.476443,1
4705,6.7062826,-1.4011359,92
4706,12.79683,2.290758,21
4707,12.479056,0.6216809,-1
4708,7.1652584,3.5865571,53
4709,10.208024,-2.548796,23
4710,11.338895,-2.5934308,-1
4711,27.231169,10.491566,1
4712,26.96601,10.311091,1
4713,27.156912,10.56981,1
4714,12.553401,0.5222328,46
4715,12.092915,7.7813067,69
4716,-4.078386,7.3263335,14
4717,14.330174,0.4968345,22
4718,7.353589,5.6206827,131
4719,11.986107,7.1042166,144
4720,7.142104,3.626547,53
4721,18.757597,-6.719512,2
4722,12.075694,7.764903,69
4723,9.130102,5.751446,97
4724,6.7063036,-1.4013734,92
4725,10.901362,-3.0298483,10
4726,9.153323,0.67652535,9
4727,8.437178,-0.64588225,16
4728,11.520498,6.154643,-1
4729,9.532906,0.5618709,-1
4730,16.190844,-14.750112,4
4731,12.390504,1.1399342,98
4732,-9.845778,9.93116,31
4733,6.532562,27.21599,0
4734,-4.076073,7.316443,14
4735,6.4514723,27.253887,0
4736,26.933657,10.407974,1
4737,12.362469,7.284358,51
4738,-0.6378212,16.97303,11
4739,6.8164353,5.312743,-1
4740,11.1096,7.5594797,6
4741,-0.6529669,17.009827,11
4742,6.7060313,-1.401482,92
4743,11.112081,7.557306,6
4744,10.898626,-3.0312426,10
4745,-7.7324667,2.3985362,5
4746,7.5300746,3.1774025,45
4747,6.7057133,-1.4017255,92
4748,9.8167095,-0.18107753,9
4749,10.842537,2.1821468,-1
4750,13.857429,1.0140119,12
4751,11.113123,7.5562267,6
4752,7.107825,3.733803,-1
4753,18.774355,-6.7577424,2
4754,6.14688,6.8423347,16
4755,9.574903,4.4614697,-1
4756,6.3165164,27.387375,0
4757,11.301354,-0.543189,-1
4758,7.061057,4.7495503,77
4759,26.788887,10.506594,1
4760,16.169083,-14.753265,4
4761,11.387236,0.10477878,50
4762,6.1841636,27.330133,0
4763,9.744739,0.2560495,9
4764,6.243265,27.477358,0
4765,-4.578489,-8.437214,35
4766,22.610159,3.592165,3
4767,7.618336,7.3054385,74
4768,16.193626,-14.767927,4
4769,16.210356,-14.789109,4
4770,22.616194,3.5709393,3
4771,12.197254,6.690507,137
4772,12.398783,7.337122,51
4773,12.131707,7.913911,69
4774,13.023208,-0.59194005,72
4775,16.181866,-14.761124,4
4776,5.635029,4.8407083,125
4777,9.930248,-0.16941793,9
4778,9.160357,0.66903645,9
4779,2.9989293,0.63070947,6
4780,22.40692,4.0279493,3
4781,5.5581737,3.313864,96
4782,8.271554,4.8918667,84
4783,22.681356,3.724425,3
4784,-7.72606,2.4237285,5
4785,0.66704696,2.2344356,67
4786,6.1817985,3.2251847,-1
4787,9.201773,5.8721166,144
4788,11.885702,-0.54815525,18
4789,22.575693,3.5627096,3
4790,-4.0629606,7.3276105,14
4791,11.647793,7.2847,36
4792,6.2561245,27.196512,0
4793,10.878148,-2.9825928,10
4794,2.9619076,0.5930727,34
4795,16.191307,-14.768506,4
4796,7.3154345,3.6076229,-1
4797,6.2659397,27.410988,0
4798,6.1718097,27.24222,0
4799,5.1546597,3.9935634,30
4800,-4.1206594,7.2795157,14
4801,22.773367,3.6885574,3
4802,8.453573,-0.62533253,16
4803,18.814846,-6.7503505,2
4804,3.1859522,7.227679,107
4805,5.4079313,3.8880122,30
4806,-4.126452,7.2879987,14
4807,22.72167,3.6599343,3
4808,6.441984,27.26128,0
4809,5.2780204,0.7423574,77
4810,14.399143,0.40937835,22
4811,22.77869,3.7283235,3
4812,18.706182,-6.702353,2
4813,6.2300386,6.384168,54
4814,22.628887,3.758883,3
4815,8.478022,-0.6717908,16
4816,-0.6730663,17.031128,11
4817,22.721575,3.6456873,3
4818,8.806854,1.0702658,7
4819,12.435077,14.395592,101
4820,7.256235,6.2061796,-1
4821,-4.578398,-8.437796,35
4822,-9.845733,9.931295,31
4823,22.593697,3.5824819,3
4824,12.544735,-2.106285,42
4825,10.870928,-3.0240626,10
4826,7.572447,5.781844,-1
4827,6.384817,27.347502,0
4828,11.664908,7.1383653,-1
4829,10.166044,1.5799347,29
4830,11.526983,7.648282,141
4831,-9.845886,9.931192,31
4832,12.254759,7.412067,-1
4833,6.244046,27.440205,0
4834,22.675415,3.6256065,3
4835,-0.65274537,16.9707,11
4836,6.476149,4.27015,25
4837,7.6813903,6.1617293,43
4838,8.437924,5.277482,-1
4839,6.3972716,5.630198,15
4840,-4.0738034,7.3184085,14
4841,0.20024069,2.7476716,-1
4842,7.1763144,4.411522,-1
4843,12.776803,2.3084245,21
4844,7.3569,5.6090126,131
4845,16.170544,-14.750039,4
4846,6.218869,27.42169,0
4847,27.006649,10.565087,1
4848,12.779635,2.3100116,21
4849,16.201433,-14.775915,4
4850,16.198624,-14.777049,4
4851,6.354205,27.37583,0
4852,26.896677,10.183241,1
4853,8.60702,-0.81761026,16
4854,16.176199,-14.755927,4
4855,26.904516,10.407884,1
4856,11.609832,-0.014701301,-1
4857,6.3919964,27.345129,0
4858,6.3615546,27.353497,0
4859,-0.6581162,16.999086,11
4860,8.063077,5.477751,8
4861,27.035316,10.446151,1
4862,5.857333,3.007734,25
4863,-0.031995095,3.2251894,-1
4864,7.502209,5.9741426,-1
4865,27.055418,10.160292,1
4866,6.1616154,6.3775516,54
4867,16.208838,-14.784972,4
4868,6.274522,27.327057,0
4869,7.5215673,3.1735883,45
4870,26.88578,10.121715,1
4871,10.868665,-3.430869,10
4872,16.130367,-14.70886,4
4873,8.606951,1.2355357,7
4874,6.1675544,27.58992,0
4875,27.15463,10.56715,1
4876,6.1845937,27.566505,0
4877,12.527393,0.51190674,46
4878,6.9196897,3.257032,106
4879,-4.0525217,7.336139,14
4880,9.834605,-0.1649083,9
4881,8.388994,-0.6699826,16
4882,7.2245145,6.380253,112
4883,12.079737,0.17238194,18
4884,10.167801,-0.27169186,9
4885,7.4556437,4.8913183,-1
4886,8.408957,-0.6709367,16
4887,7.651325,6.1337605,43
4888,16.152103,-14.750671,4
4889,14.411431,0.41476405,22
4890,6.3605485,27.320492,0
4891,27.077295,10.513145,1
4892,9.848466,-4.5425653,93
4893,16.175198,-14.75259,4
4894,6.2197776,27.279575,0
4895,26.979893,10.555841,1
4896,8.346725,-0.73928636,16
4897,6.8363166,2.9506238,-1
4898,27.16521,10.416271,1
4899,9.868264,-2.6545389,23
4900,16.160261,-14.727816,4
4901,27.079092,10.469897,1
4902,6.413812,27.337194,0
4903,8.366503,-0.73010445,16
4904,26.921171,10.491735,1
4905,6.918235,5.8784237,-1
4906,6.2508,3.1688094,-1
4907,6.381888,27.488176,0
4908,6.0735874,6.8843493,41
4909,16.18546,-14.761731,4
4910,7.3368235,5.6163445,131
4911,6.154377,27.577023,0
4912,26.96423,10.374345,1
4913,27.07965,10.558589,1
4914,27.260733,10.317962,1
4915,27.102129,10.33628,1
4916,27.007532,10.497069,1
4917,26.907919,10.3337145,1
4918,27.11217,10.31629,1
4919,26.876627,10.196602,1
4920,27.038343,10.534647,1
4921,26.835306,10.259204,1
4922,26.987509,10.304279,1
4923,26.930853,10.534205,1
4924,26.799278,10.402036,1
4925,5.776977,3.1517015,28
4926,27.044561,10.331091,1
4927,27.050697,10.486709,1
4928,27.081543,10.625571,1
4929,27.03081,10.617908,1
4930,27.172913,10.562088,1
4931,27.048536,10.422832,1
4932,27.014328,10.531495,1
4933,7.6176934,7.302965,74
4934,26.949396,10.527369,1
4935,26.801462,10.324629,1
4936,27.005627,10.546576,1
4937,27.11958,10.3425045,1
4938,26.999886,10.405971,1
4939,26.891367,10.42309,1
4940,26.95661,10.567526,1
4941,26.849997,10.367261,1
4942,-1.9541724,5.57398,-1
4943,8.364774,-0.7247445,16
4944,7.3787518,4.505495,111
4945,6.300559,27.578972,0
4946,6.442576,4.6881995,-1
4947,8.394513,-0.71538705,16
4948,26.953108,10.380207,1
4949,6.5149293,27.529646,0
4950,9.201539,5.8717623,144
4951,7.4026017,4.519661,111
4952,26.964314,10.442087,1
4953,6.768444,6.6103387,-1
4954,-4.10545,7.294856,14
4955,-0.045412447,1.0030233,52
4956,6.830147,3.2662418,106
4957,-7.707508,2.4106042,5
4958,26.818476,10.3048315,1
4959,6.3510084,5.553304,15
4960,6.308899,27.305775,0
4961,8.623772,-0.83135384,16
4962,5.267102,0.7353694,66
4963,10.915011,1.9721987,139
4964,5.267208,0.7353117,66
4965,5.266461,0.7346581,66
4966,-7.715088,2.4229486,5
4967,5.2648525,0.73320985,66
4968,5.267159,0.7353388,66
4969,16.154076,-14.747442,4
4970,6.2365685,27.297455,0
4971,-0.6177293,17.012856,11
4972,5.2670465,0.7351489,66
4973,26.780142,10.385593,1
4974,27.100103,10.523643,1
4975,10.631454,1.0573835,133
4976,6.247505,27.383348,0
4977,16.18708,-14.745678,4
4978,6.2835126,27.277925,0
4979,6.3620324,27.276688,0
4980,26.918957,10.415149,1
4981,6.445126,27.463684,0
4982,16.154732,-14.736501,4
4983,6.359569,5.5440607,15
4984,8.463248,4.4712224,-1
4985,6.4426594,27.303402,0
4986,27.056087,10.279172,1
4987,27.119312,10.39652,1
4988,2.9516895,0.58284205,34
4989,-0.019120334,2.5533254,33
4990,14.4091,0.4198387,22
4991,11.648781,7.4428797,36
4992,9.876476,-2.649521,23
4993,7.350929,6.4986,-1
4994,16.192316,-14.751909,4
4995,6.394162,27.35314,0
4996,26.96068,10.323472,1
4997,6.4685597,3.2704597,19
4998,7.110669,3.5886006,53
4999,27.031263,10.276846,1
